id,title,genres,original_language,popularity,production_companies,release_year,budget,revenue,runtime,status,vote_average,vote_count,credits,keywords,revenue_budget_ratio,matched_production_companies
23985,Cremaster 2,Drama-Fantasy-Horror,en,2.138,['unknown'],1999,1700000,502000.0,79.0,Released,6.7,0.064727433,Norman Mailer-Matthew Barney-Lauren Pine-Scott Ewalt-Patty Griffin-Michael Thompson-Dave Lombardo-Bruce Steele-Steve Tucker,rodeo-heavy metal-sculpture-murder-avant-garde-modern art-bee-mormon-flag-saddle-contemporary art,0.2952941176470588,
538278,Manticore,Thriller,ru,0.713,['студия ацидум'],2011,6000000,1756511.0,110.0,Released,3.35,0.0129454865561122,Алексей Завьялов-Екатерина Каренина-Sergey Burunov-Anna Churina-Sofya Ledovskikh-Miroslava Karpovich-Anna Kalashnikova-Vladimir Malkov-Daniil Vorobyov-Alexander Andrienko-Marina Kudelinskaya-Andrey Taratukhin-Igor Gasparyan-Nikita Emshanov-Anton Eldarov-Andrey Lavrov-Oleg Sokolov-Marina Konyashkina-Валерий Кулигин,unknown,0.2927518333333333,
17473,The Room,Drama-Romance,en,10.793,"['chloe', 'tpw', 'wiseau', '']",2003,6000000,1752988.0,99.0,Released,4.1,3.899827825028804,Tommy Wiseau-Juliette Danielle-Greg Sestero-Philip Haldiman-Carolyn Minnott-Robyn Paris-Dan Janjigian-Kyle Vogt-Greg Ellery-Mike Holmes,american football-infidelity-friends-slice of life-drug pusher-relationship-love affair-cult film-gold digger,0.2921646666666667,
50342,Diary,Thriller-Horror,cn,2.139,['universe  limited'],2006,2576871,749981.0,85.0,Released,6.1,0.067963804,Charlene Choi-Isabella Leong-Shawn Yue-Hin-Wai Au,kidnapping-psychopath,0.2910432846657826,
38560,Sunset,Crime-Mystery-Thriller-Western,en,5.798,"['cecchi gori  tiger cinematografica', 'tri', 'star', 'ml delphi premier', 'hudson hawk']",1988,16000000,4594452.0,107.0,Released,5.759,0.2136005281758514,Bruce Willis-James Garner-Malcolm McDowell-Mariel Hemingway-Kathleen Quinlan-Patricia Hodge-Richard Bradford-M. Emmet Walsh-Jennifer Edwards-Jeris Poindexter-Dermot Mulroney-Glenn Shadix,showdown-wyatt earp-murder-western hero,0.28715325,
200752,RPG Metanoia,Fantasy-Animation-Adventure-Drama,tl,1.934,"['ambient media', 'thaumatrope', 'star cinema – abs', 'cbn']",2010,2300000,660000.0,103.0,Released,7.6,0.0161818581951402,Aga Muhlach-Vhong Navarro-Eugene Domingo-Zaijian Jaranilla-Mika Dela Cruz-Jairus Aquino-Aaron Junatas-Basty Alcances-Ketchup Eusebio-Igi Boy Flores-Jonas Calapatan-Bebot Lofranco-Joy Villar-Stephen Adap-Eileen Villar-Arvin Sangalang-Charles A. Rapoport-Maria Christina Capito Rabonza-Deomeddez Dipasupil-Carlo Santos-Ralph Ramil M. Mendoza-Reg Gutierrez-Francisco G. Latoja Jr.-Sandy Aguinaldo-Luis C. Suarez-Angelo Cardona-Aylmer Alfred Ong Velez-Aylwin Alfred 'Win' Ong Velez-Falinie B. Purol-Anabella Lagon-Michael Molina-Connie M. Valdriz-Laurento Jovito H. Fua-Jose B. Barja Jr.-Joey Conejos-Jesusa Comon-Sheila Marcos-Joana R. Vasquez-Voltaire Cada-Eloisa Mercado-Gutierrez-Alexander W. Matias-Jaymie Charise O. San Miguel-Anne Marie G. Andaya-Cia Simon-Bong Reynaldo-Raymundo De Chavez-Marvin Volante,video game-arnis-sudoku-pool shark-online gaming-yo yo-wanderer-beastmaster,0.2869565217391304,
434126,Armaan: Story of a Storyteller,Drama,gu,0.967,"['dhudiya', 'happy endings']",2017,1800000,502000.0,107.0,Released,9.2,0.0129454865561122,Poojan Trivedi-Alisha Prajapati-Netri Trivedi-Prashant Barot,unknown,0.2788888888888889,
362139,The Miracle of Tekir,Drama-Mystery,ro,1.056,['elefant'],2016,1800000,502000.0,90.0,Released,5.3,0.009709115,Dorotheea Petre-Elina Löwensohn-Bogdan Dumitrache-George Pistereanu-Mirela Oprișor-Viorica Geantă-Chelbea-Liviu Pintileasa-Constantin Dinulescu-Constantin Florescu-Simona Cuciurianu-Lana Moscaliuc-Ana Maria Moldovan-Claudiu Maier-Nicoleta Lefter-Daniela Nane-Mara Nicolescu-Georgiana Mazilescu-Valentin Popescu-Nicodim Ungureanu-Axel Moustache-Paula Prodan-Leila Vultureanu,pregnancy-superstition-religion-woman director,0.2788888888888889,
575094,Abigail,Adventure-Fantasy-Mystery,en,26.796,['kinodanz'],2019,7000000,1940234.0,110.0,Released,6.2,0.5987287532201897,Tinatin Dalakishvili-Rinal Mukhametov-Artyom Tkachenko-Ravshana Kurkova-Kseniya Kutepova-Gleb Bochkov-Olivier Siou-Sesil Plezhe-Nikita Dyuvbanov-Nikita Tarasov-Petar Zekavica-Aleksandra Serebryakova-Marta Timofeeva-Sergey Goroshko-Dmitry Lugovkin-Ivan Chuykov-Alexey Shilnikov-Alexandr Polamishev-Vasily Shemyakinsky-Mikhail Selgis-Egor Shevyakov-Vasily Mitkin-Alexey Nekrasov-Yaroslav Kuznetsov-Arsen Arutyunyan-Mark Kiselev-Emmanuel Smokov-Alexey Protsenko-Mikhail Panchyokha-Anton Shvarts-Igor Shlykov-Vladislav Shkerin-Ekaterina Baygozina-Eddie Marsan-Linsay Rousseau,magic-steampunk,0.2771762857142857,
795800,The Revenge Of Rehaan Niaz,unknown,en,0.6,['unknown'],2008,1818999,502000.0,185.0,Released,9.35,0.006472743,Rehaan Niaz,unknown,0.2759759626036078,
501748,Paragraph 78: Film Two,Science Fiction-Thriller-Action,ru,1.291,['unknown'],2007,10000000,2754691.0,90.0,Released,4.95,0.064727433,Gosha Kutsenko-Vladimir Vdovichenkov-Grigorij Sijatvinda-Stanislav Duzhnikov-Anatoliy Belyy-Aziz Beyshenaliev-Yusup Bakhshiev-Aleksandr Tyutin-Anastasiya Slanevskaya-Viktor Verzhbitskiy-Sergey Shakurov-Mariya Kiselyova,unknown,0.2754691,
11458,People I Know,Drama-Thriller,en,6.768,['unknown'],2002,20000000,5484302.0,100.0,Released,5.3,0.4563284011029554,Al Pacino-Kim Basinger-Ryan O'Neal-Téa Leoni-Richard Schiff-Bill Nunn-Robert Klein-Mark Webber-Eldon Bullock-Juliet Papa-Ramsey Faragallah-Brian McConnachie-Frank Wood-Rex Reed-Lewis Dodley-Angélique Kidjo-William J. Bratton-Peter Gerety-Daniel Whitner-Jonathan Walker-Ivan Martin-Kaity Tong-Keith Siglinger-Regis Philbin-Joy Philbin-Cynthia Santana-Joe Duer-Laurine Towler-Polly Adams-Betsy Aidem-Greg Stebner-Tina Sloan-Paulina Porizkova-Sophie Dahl-Peter Van Wagner-Pat Kiernan-Ajay Mehta-Tirlok Malik-Ben Shenkman-William E. Corcoran-Irina Pantaeva-David Marshall Grant-Ted Neustadt-Michael Graves-Lisa Emery-Andy Davoli-Uzi Parnes-Shelley Kirk-William Hill-Geraldine Bartlett-Steven Randazzo-Jon Hendricks-Terry Walters-T. Scott Cunningham-Roland Algrant-Irving Gikofsky,drug addiction-press-release from prison-women's prison-drugs-intrigue,0.2742151,
843250,A Crocodile Who Lived For 100 Days,Animation,ja,1.4,['tia'],2021,1831837,502000.0,0.0,Released,9.35,0.003236372,Ryunosuke Kamiki-Tomoya Nakamura-Subaru Kimura-Yuko Araki-First Summer Uika-Kurumi Shimizu-Kaito Sakurai-Nobue Iketani-Tomokazu Sugita-Yuki Yamada,きくちゆうき,0.2740418497934041,
22066,The Marsh,Horror-Thriller-Mystery,en,5.889,['marshville'],2006,9000000,2429573.0,92.0,Released,4.965,0.1650549535904306,Gabrielle Anwar-Louis Ferreira-Forest Whitaker-Peter MacNeill-Niamh Wilson-Joe Dinicol-Brooke Johnson-Jessica Greco-Kenner Ames-Ryan Giesen-Jonathan Payne-Bill MacDonald-William Cuddy-Courtney Fitzpatrick,rose-writer-farm house,0.2699525555555555,
276865,Lost in Galicia,Comedy,es,0.6,"['artemática sl', 'cinematógrafo  sl', 'perro verde', 'postproducción resonancia']",2009,1885956,502000.0,104.0,Released,6.0,0.006472743,Chete Lera-Neus Asensi-Manuel Manquiña-Belén Constenla-María Castro-Ernesto Chao,tradition-galicia spain,0.2661780020318607,
45861,Happy Times,Drama-Comedy,zh,4.265,['guangxi studio'],2000,1900000,502000.0,102.0,Released,7.1,0.126218493922094,Zhao Benshan-Dong Jie-Dong Li-Fan-Fu Biao-Li Xuejian-Qibin Leng-Gong Jinghua-Niu Ben-Zhang Hongjie-Sun Honglei,unknown,0.2642105263157894,
9095,Mary Reilly,Drama-Horror-Thriller-History,en,11.089,"['nfh', 'tri', 'star']",1996,47000000,12379402.0,104.0,Released,5.9,0.8705839708985462,Julia Roberts-John Malkovich-George Cole-Michael Gambon-Glenn Close-Kathy Staff-Michael Sheen-Bronagh Gallagher-Linda Bassett-Ciarán Hinds-Henry Goodman-Wendy Nottingham-Moya Brady-Emma Griffiths Malin-Sasha Hanau-Isabella Marshall-Richard Leaf-Stephen Boxer,servant-monster-laboratory-jekyll and hyde-housemaid-19th century,0.2633915319148936,
264408,Z-Baw,unknown,en,1.154,['unknown'],2012,2950000,758000.0,90.0,Released,5.0,0.006472743,unknown,unknown,0.2569491525423729,
423628,Believe,Drama,en,3.482,['believe the / power of 3'],2016,3500000,890303.0,120.0,Released,7.1,0.0517819462244488,Ryan O'Quinn-Shawnee Smith-Danielle Nicolet-Kevin Sizemore-David DeLuise-Issac Ryan Brown-Lance E. Nichols-James C. Burns-Scott Summitt-Joey Naber-Bryce Lenon-Gunnar Sizemore-David Schifter-Meredith Jackson,christmas-christian film,0.2543722857142857,
36094,Stanley & Iris,Drama-Romance,en,11.58,"['star partners ii', 'metro', 'goldwyn', 'mayer']",1990,23000000,5820015.0,104.0,Released,6.5,0.4207283130736468,Jane Fonda-Robert De Niro-Swoosie Kurtz-Martha Plimpton-Jamey Sheridan-Feodor Chaliapin Jr.-Zohra Lampert-Loretta Devine-Kathy Kinney-Harley Cross-Julie Garfield-Karen Ludwig-Dortha Duckworth-Stephen Root-Eddie Jones-Katherine Cortez-Mary Testa-Fred J. Scollay,education-widow-bakery-love-tutor,0.2530441304347826,
49081,The Rocket,Drama,fr,2.491,['unknown'],2005,8000000,2019009.0,124.0,Released,6.8,0.126218493922094,Roy Dupuis-Julie Le Breton-Stephen McHattie-Michel Barrette-Rémy Girard-Tony Calabretta-Philip Craig-Paul Doucet-Sean Avery-Pascal Dupuis-Diane Lavallée-François Langlois-Vallières-Pierre-François Legendre-Mario Jean-Robert Brouillette-Benoît Girard-Normand Chouinard-Randy Thomas-Mike Ricci-Vincent Lecavalier-Stéphane Quintal-Ian Laperrière-René Gagnon-Amélie Richer-Maxime Veilleux-Luc Proulx-Serge Houde-Patrick Bernier-Sebastien Roberts-Alain Boucher-David-Olivier Gélinas-Gilles Marsolais-Jean-François Paré-Serge Bonin-Larry Day-Tedd Dillon-André-Sébastien Dorion-Alain Gauthier-Marc Gourdeau-Greg Goyer-Terry Haig-Tyler Hall-Albert Kwan-Gerardo Lo Dico-John Maclaren-Mathieu Morin-Steve Petitpas-Howard Rosenstein-Philippe Sauvé-Marc Tanguay-Allen Zarnett,quebec-sports-ice hockey-montreal canadiens,0.252376125,
137548,Gladiators of Rome,Animation-Family,it,7.432,['rainbow'],2012,40000000,10079201.0,94.0,Released,5.6,0.4013100832394785,Luca Argentero-Laura Chiatti-Belén Rodríguez-Massimo Corvo-Enzo Avolio-Antonio Bonanotte-Stefano Alessandroni-Francesco Vairano-Fabrizio Mazzotta,gladiator-ancient rome-1st century,0.251980025,
966749,Roland & Matt's Epic Adventure,unknown,en,0.6,['unknown'],2008,1999999,502000.0,69.0,Released,3.35,0.0,unknown,unknown,0.2510001255000627,
25149,Full Grown Men,Comedy-Drama,en,1.212,['grotto'],2006,2000000,502000.0,78.0,Released,3.35,0.0,Matt McGrath-Judah Friedlander-Alan Cumming-Debbie Harry-Amy Sedaris-Katie Kreisler-Joie Lee-Jerry Grayson-Benjamin Karpf-Jim Fyfe-David Ilku-Zully Montero-Peter Donald Badalamenti II-Lindsay Ryan,mermaid-road trip-amusement park-childhood friends,0.251,
665215,Seven and a Half Dates,Comedy-Romance,en,1.4,['unknown'],2018,2000000,502000.0,90.0,Released,6.0,0.003236372,unknown,unknown,0.251,
44250,Cruel World,Thriller-Horror-Comedy,en,3.629,"['primetime', 'emergence']",2005,2000000,502000.0,88.0,Released,4.6,0.0517819462244488,Edward Furlong-Jaime Pressly-Daniel Franzese-Andrew Keegan-Susan Ward-Laura Ramsey-Aimee Garcia-Brian Geraghty-Sam Page-Nicole Bilderback-Nate Parker-Joel Michaely-Sanoe Lake-William Sterchi-James Patrick Stuart,college-challenge-psychopath-revenge-murder-slasher,0.251,
266851,Startup,Drama,ru,0.679,"['danais', 'invada', 'paradise  center']",2014,2000000,502000.0,92.0,Released,4.8,0.0194182298341683,Evgeniy Tkachuk-Shamil Khamatov-Ieva Andrejevaitė-Semyon Morozov-Emmanuil Vitorgan-Andrey Sokolov-Dmitriy Bogdan-Anton Shurtsov-Andrey Nazimov-Alexandr Tuarminsky-Viktor Komarov-Kirill Sietlov-Ekaterina Yudina-Dmitry Smolev-Angela Dmitrieva-Viktoriya Privalova-Sergey Mezentsev-Valery Mirzaev-Vasily Raksha-Alexey Gladkikh-Maxim Belyaev-James Perry-Alexandr Nesterov-Elena Matveeva-Mitchell Stuchnoff-Maxim Grigoryev-Yan Novikov-Egor Goloshov-Oleg Blinov-Anna Vorkueva-Natalya Korennaya-Sergey Shadov-Danil Ignatenko-Elena Kalabina-Ruslan Sadkovsky-Sergey Kozhaev-Mikhail Sintin-Georgy Kucherenko-Konstantin Zhitinev-Yury Yakovlev-Sukhanov-Irina Vilkova-Ilya Naishuller-Anna Nenakhova-Viktor Muravsky-David Russell-Ivan Babich-Stanislav Bogatyrev-Irina Vilkova-Vera Kincheva,success story,0.251,
364760,Battle of the Sexes,Comedy,ru,0.775,['rim'],2015,2000000,502000.0,86.0,Released,6.4,0.0161818581951402,Sabina Akhmedova-Aleksandr Palchikov-Aleksey Demidov-Harald Rosenstrøm-Ekaterina Kuznetsova-Andrey Trushin-Marina Fedunkiv-Anatoliy Belyy-Boris Estrin-Artyom Semakin-Dmitriy Savyanenko-Anver Yagudin,unknown,0.251,
20107,Bart Got a Room,Comedy-Drama-Romance,en,4.318,"['shrink media inc', 'basra']",2008,2000000,502000.0,80.0,Released,5.7,0.1650549535904306,Steven Kaplan-William H. Macy-Cheryl Hines-Ashley Benson-Alia Shawkat-Brandon Hardesty-Kate Micucci-Jon Polito-Jennifer Tilly-Dinah Manoff-Michael Mantell-Angelina Assereto,date-high school-prom,0.251,
100152,Mars,Comedy-Drama,ru,0.84,"['studio slon', 'central partnership']",2004,2000000,502000.0,100.0,Released,5.7,0.009709115,Nana Kiknadze-Artur Smolyaninov-Yevgeniya Dobrovolskaya-Elena Morozova-Yana Esipovitch-Gosha Kutsenko-Aleksandra Skachkova-Nadezhda Kamenkovitch-Aleksandr Ilin-Gali Abaydulov-Владимир Кремена-Andrey Batukhanov,woman director,0.251,
559009,Say_Leo,Drama-Thriller,ru,0.6,"['vvp', 'alyans']",2008,2000000,502000.0,82.0,Released,3.35,0.003236372,Anna Starshenbaum-Андрей Щипанов-Mikhail Pavlik-Anna Mikhalkova-Sergey Ivanov-Nastasya Samburskaya-Elena Surkova,hacker-camgirl,0.251,
24746,Six-String Samurai,Action-Adventure-Science Fiction-Music,en,8.372,['hsx'],1998,2000000,502000.0,91.0,Released,6.1,0.3301099071808613,Jeffrey Falcon-Justin McGuire-Kim De Angelo-Stephane Gauger-Clifford Hugo-Oleg Bernov-Igor Yuzov-Zhenya Kolykhanov-George L. Casillas-Avi Sills-Monti Ellison-Kareem-Paul Szopa-Richard McGuire-Zuma Jay,rock 'n' roll-cult figure-las vegas-desert-samurai sword-cult film-child,0.251,
109045,Firecrosser,Adventure-Drama,uk,1.4,['unknown'],2012,2000000,502000.0,0.0,Released,5.875,0.0258909731122244,Dmytro Linartovych-Viktor Andriyenko-Olga Grishina-Oleksandr Ihnatusha-Ivanna Illienko-Aleksei Kolesnik-Oleg Primogenov-Vitali Linetsky,unknown,0.251,
41393,Zyzzyx Road,Thriller-Drama,en,5.01,['zyzzyx llc'],2006,2000000,502000.0,90.0,Released,5.5,0.035600088,Katherine Heigl-Leo Grillo-Tom Sizemore-Rickey Medlocke-Yorlin Madera-Meguire Grillo-Di Koob-Nancy Linari-Michael Lugenbuehl,2000s,0.251,
74180,Romeo & Juliet: Sealed with a Kiss,Romance-Family-Animation,en,2.593,['unknown'],2006,2000000,502000.0,76.0,Released,5.8,0.0194182298341683,Daniel Trippett-Tricia Trippett-Chip Albers-Michael Toland-Steve Goldberg-Phil Nibbelink-Chanelle Nibbelink-Sam Gold,unknown,0.251,
593693,Palau the Movie,Drama,es,2.323,['bird house'],2019,2000000,502000.0,120.0,Released,7.7,0.0453092029463927,Gastón Pauls-Alexandra Bard-Daniel Roebuck-Ruth Aguilar-Estela Garelli-Ramiro Mendez Roy-Alan Daicz-Gabriel Gallicchio-Arthur Marroquin-Jimena Crespo...-Nicky Mondellini-Rupert Reyes,faith-religion-evangelical christianity,0.251,
196313,Ishkq in Paris,Comedy-Romance,hi,1.397,['pznz media'],2013,2000000,502000.0,95.0,Released,5.6,0.0226546014731963,Preity Zinta-Isabelle Adjani-Gaurav Chanana-Shekhar Kapur-Salman Khan-Sanjay Lafont-Chunky Pandey,unknown,0.251,
364760,Battle of the Sexes,Comedy,ru,1.273,['rim'],2015,2000000,502000.0,86.0,Released,6.4,0.0161818581951402,Sabina Akhmedova-Aleksandr Palchikov-Aleksey Demidov-Harald Rosenstrøm-Ekaterina Kuznetsova-Andrey Trushin-Marina Fedunkiv-Anatoliy Belyy-Boris Estrin-Artyom Semakin-Dmitriy Savyanenko-Anver Yagudin,unknown,0.251,
266851,Startup,Drama,ru,1.131,"['danais', 'invada', 'paradise  center']",2014,2000000,502000.0,92.0,Released,4.8,0.0194182298341683,Evgeniy Tkachuk-Shamil Khamatov-Ieva Andrejevaitė-Semyon Morozov-Emmanuil Vitorgan-Andrey Sokolov-Dmitriy Bogdan-Anton Shurtsov-Andrey Nazimov-Alexandr Tuarminsky-Viktor Komarov-Kirill Sietlov-Ekaterina Yudina-Dmitry Smolev-Angela Dmitrieva-Viktoriya Privalova-Sergey Mezentsev-Valery Mirzaev-Vasily Raksha-Alexey Gladkikh-Maxim Belyaev-James Perry-Alexandr Nesterov-Elena Matveeva-Mitchell Stuchnoff-Maxim Grigoryev-Yan Novikov-Egor Goloshov-Oleg Blinov-Anna Vorkueva-Natalya Korennaya-Sergey Shadov-Danil Ignatenko-Elena Kalabina-Ruslan Sadkovsky-Sergey Kozhaev-Mikhail Sintin-Georgy Kucherenko-Konstantin Zhitinev-Yury Yakovlev-Sukhanov-Irina Vilkova-Ilya Naishuller-Anna Nenakhova-Viktor Muravsky-David Russell-Ivan Babich-Stanislav Bogatyrev-Irina Vilkova-Vera Kincheva,success story,0.251,
548786,American Dresser,Adventure-Drama,en,3.543,['unknown'],2018,2000000,502000.0,97.0,Released,5.3,0.032363716,Keith David-Tom Berenger-Gina Gershon-Penelope Ann Miller-Becky O'Donohue-Bruce Dern-Jeff Fahey-Andrew Bryniarski-Kathrine Narducci-Rob Moran-Carmine Cangialosi,unknown,0.251,
38325,How I Ended This Summer,Drama-Thriller,ru,4.497,['koktebel'],2010,2500000,622644.0,124.0,Released,6.3,0.2556733594832162,Grigoriy Dobrygin-Sergey Puskepalis-Artyom Tsukanov-Igor Chernevich-Ilya Sobolev,isolation-radiation-radio-metereologist-arctic polar circle region-desolation-very little dialogue,0.2490576,
459952,Captain,Drama,ml,1.021,['goodwill s'],2018,2340000,577500.0,144.0,Released,7.0,0.032363716,Jayasurya-Anu Sithara-Siddique-Renji Panicker-Deepak Parambol-Nirmal Palazhi-Thalaivasal Vijay-Mammootty-Nilja K. Baby-Jojo Cyriac George,captain-biography-sports,0.2467948717948718,
459952,Captain,Drama,ml,0.699,['goodwill s'],2018,2340000,577500.0,144.0,Released,7.0,0.032363716,Jayasurya-Anu Sithara-Siddique-Renji Panicker-Deepak Parambol-Nirmal Palazhi-Thalaivasal Vijay-Mammootty-Nilja K. Baby-Jojo Cyriac George,captain-biography-sports,0.2467948717948718,
12782,The Charlemagne Code,Adventure-Action,de,3.589,['unknown'],2008,5000000,1215851.0,120.0,Released,5.675,0.064727433,Benjamin Sadler-Bettina Zimmermann-Fabian Busch-Hark Bohm-Detlef Bothe-Stephan Kampwirth-Maja Beckmann-Thomas Darchinger-Milena Dreißig-Liv Lisa Fries-Volker Heimsath-Tanja Schleiff-Michael Abendroth-Martina Eitner-Acheampong-Janko Kahle,cologne germany-treasure-forest-neuschwanstein-rügen-nibelungen-cologne cathedral-middle ages-archaeologist,0.2431702,
201893,Treasures of Lake Kaban,Comedy-Adventure-Romance,ru,2.257,['anno domini'],2013,6000000,1431461.0,110.0,Released,5.4,0.042072831,Alex Sparrow-Elvira Ibragimova-Mariya Kozhevnikova-Gosha Kutsenko-Sergey Nikonenko-Sergey Shakurov-Viktor Verzhbitskiy-Olga Volkova-Lev Leshchenko-Vadim Byrkin-Baybulat Batullin,bound and gagged,0.2385768333333333,
80920,Repentance,Horror-Thriller,en,7.671,['unknown'],2014,5000000,1189612.0,90.0,Released,4.962,0.1715276968684868,Forest Whitaker-Anthony Mackie-Sanaa Lathan-Nicole Ari Parker-Mike Epps-Ariana Neal-Denise Milfont-Selma Pinkard-Avery Edward Landry-Margo Swisher-Peter Weller,unknown,0.2379224,
10366,Universal Soldier: The Return,Action-Science Fiction,en,14.969,"['tri', 'star', 'baumgarten', 'prophet']",1999,45000000,10667893.0,82.0,Released,5.742,3.255789868862221,Jean-Claude Van Damme-Kiana Tom-Bill Goldberg-Michael Jai White-Heidi Schanz-Xander Berkeley-Justin Lazard-Daniel von Bargen-James Black-Karis Paige Bryant-Brent Hinkley-Brent Anderson-Mark Dalton-Woody Watson-Jacqueline Klein-Maria Arita-Sam Williamson-Dion Culberson-Pam Dougherty-Heidi Franz-Barbara Petricini-Buxton-Molly Moroney-Josh Berry-Scott Roland-Derek Southers-Jay Moore-Jim Henry-Khristian Lupo,super computer-computer program-destiny-timebomb,0.2370642888888889,
50318,Go Go Tales,Comedy-Drama,en,4.553,"['surreel', 'de negris', 'bellatrix']",2007,4000000,907456.0,101.0,Released,5.55,0.1294548655611221,Willem Dafoe-Bob Hoskins-Matthew Modine-Asia Argento-Riccardo Scamarcio-Sylvia Miles-Roy Dotrice-Joe Cortese-Burt Young-Stefania Rocca-Bianca Balti-Shanyn Leigh-Lou Doillon-Frankie Cee-Pras Michel-Sammy Pasha-Johnny Skreli-Nicholas De Cegli-Anita Pallenberg-Alberto Mangiante-Romina Power-Anton Rodgers-Justine Mattera-Manuela Zero-Sabina Began-Selena Khoo-Chiara Picchi-Julie McNiven-Xhilda Lapardhaja-María Jurado-Yuliya Mayarchuk-Aurora Giuliani-Mara Adriani-Leila Virzì-Ray Schnitzer-Elena Vaganova-Irina Vaganova-Andy Luotto-Danny Quinn-Lal Nirmal-Singh Gurcharnjit-Antonio Jacono-Frank DeCurtis-Chen Jin Hang-Un Cho Sung-Shi Yang-Jacopo Lo Faro-Francis Pardeilhan-Jay Natelle-Francesco Serina-Donato Antonio Lemmo-Emanuele Carucci Viterbi-Daniele De Martino-Alexander Brooks-Adrian McCourt-Alessandro Demcenko-Daniel Emilio Baldock-Joseph Murray-Marcus J. Cotterell-Neri Fiuzzi-Hong-hu Ada-Antone Pagán,strip club-pole dancing-lottery ticket,0.226864,
32147,Starchaser: The Legend of Orin,Adventure-Animation-Family-Science Fiction,en,4.447,['unknown'],1985,15000000,3360800.0,107.0,Released,6.1,0.122982122,Joe Colligan-Carmen Argenziano-Noelle North-Anthony De Longis-Tyke Caravelli-Les Tremayne-Ken Sansom-John Moschitta Jr.-Daryl Bartley-Dennis Alwood-John Garwood-Herb Vigran-Michael Winslow-Tina Romanus-Joseph Della Sorte-Mickey Morton-Mona Marshall-Ryan MacDonald-Philip L. Clarke-Rosanna Huffman-Doris Hess-Marilyn Schreffler-Cathy Cavadini-Judi M. Durand-Susan Silo-Greg Finley-David McCharen-Jan Rabson-Daamen J. Krall,unknown,0.2240533333333333,
13132,All the Real Girls,Drama-Romance,en,5.582,['unknown'],2003,2500000,548712.0,108.0,Released,6.0,0.2556733594832162,Paul Schneider-Zooey Deschanel-Shea Whigham-Danny McBride-Maurice Compte-Heather McComb-Benjamin Mouton-John Kirkland-James Marshall Case-Patricia Clarkson-Maya Ling Pruitt-Eddie Rouse-Karey Williams-Matt Chapman-Maribeth Ayers-Summer Shelton-Bob Hardison-Bartow Church-Traci Dinwiddie,southern usa-small town-virgin-clown-north carolina-womanizer-best friend,0.2194848,
36523,Felix the Cat: The Movie,Animation-Family,en,3.893,"['pannónia túdió', 'felix the cat creations']",1988,9000000,1964253.0,82.0,Released,4.1,0.064727433,Chris Phillips-Maureen O'Connell-Peter Newman-Susan Montanaro-Don Oriolo-Christian Schneider-David Kolin-Michael Fremer-Alice Playten,alternate dimension-scientist-magical object-cartoon cat-damsel in distress-evil ruler,0.2182503333333333,
19623,Drona,Action-Thriller,hi,1.845,['unknown'],2008,15000000,3250000.0,150.0,Released,3.35,0.0453092029463927,Abhishek Bachchan-Priyanka Chopra Jonas-Jaya Bachchan-Ali Haji-Kay Kay Menon-Conan Stevens,unknown,0.2166666666666666,
8880,Che: Part Two,Drama-History-War,en,10.13,['unknown'],2008,40000000,8638163.0,135.0,Released,6.7,1.718513340323896,Benicio del Toro-Catalina Sandino Moreno-Franka Potente-Demián Bichir-Óscar Jaenada-Rodrigo Santoro-María D. Sosa-Othello Rensoli-Norman Santiago-Joaquim de Almeida-Pablo Durán-Ezequiel Díaz-Rubén Ochandiano-Cristian Mercado-Carlos Acosta-Milian-Armando Riesco-Lou Diamond Phillips-Carlos Bardem-Néstor Rodulfo-Marisé Álvarez-Eduardo Espinosa-Eduard Fernández-Antonio de la Torre-Raúl Arévalo-Matt Damon-Pedro Casablanc-Yul Vazquez-Marc-André Grondin-Jordi Mollà-Jesús Carroza-Juan Salinas-Paty M. Bellott-Raúl Beltrán-Raúl 'Pitín' Gómez,biography-che guevara-bolivian army-la paz bolivia,0.215954075,
